direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
289,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_20,Rakuten_33123477636469,ja,2026-05-16,2026-05-14,4,4,3,部屋風呂は濁るも温泉？一晩流しで透明に,【タワー棟】青森ヒバ使用・内風呂付き客室(禁煙)  【選べるペアリング付】レストラン個室食/うれしの茶or日本酒をチョイス〜ワンランク上の贅沢懐石プラン,136,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture,,温泉;部屋風呂,객실 내탕/내풍呂 맥락 언급; 대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
290,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477602748,ja,2026-05-11,2026-05-06,2,1,2,大浴場ぬるくシャワー圧弱、朝食残念,温泉郷「塩原」檜内風呂付和室12畳(禁煙) 【夕食19：30お約束】ワンランク上の贅沢〜きたの茶園×瀬頭酒造×利休コラボ懐石個室食,82,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture,temperature,温泉;大浴場;ぬるい,객실 내탕/내풍呂 맥락 언급; 대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급; 주의 신호: temperature,negative,low_rating_negative_body,high,issue_caution_calibration_needed
291,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477591773,ja,2026-05-10,2026-05-08,4,4,4,料理はうまい,【タワー棟】禁煙和室10畳 【春SALE】想〜和敬静寂/きたの茶園×瀬頭酒造×利休コラボ懐石レストラン個室食プラン,41,yes,public_bath,public_bath_hot_spring,,大浴場;古い,대욕장/공용탕/사우나 맥락 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
292,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477562167,ja,2026-05-07,2026-04-28,3,5,2,お料理と温泉は最高、設備は古いが満足,【タワー棟】喫煙和室10畳 【夕食17：30お約束】ワンランク上の贅沢/嬉野名物温泉湯豆腐と佐賀牛若楠豚しゃぶしゃぶプラン,199,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉;サウナ;古い,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,body_positive,high,issue_caution_calibration_needed
293,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477544285,ja,2026-05-05,2026-04-17,5,5,5,温かいおもてなしと美味しい料理でまったり旅,【タワー棟】喫煙和室10畳 【夕食17：30お約束】迷ったらこちら！旬の嬉野・佐賀を味わうこだわり懐石/レストラン個室食,89,yes,public_bath,public_bath_hot_spring;water_texture;booking_confusion,aging_or_access,,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
294,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477538456,ja,2026-05-04,2026-05-02,4,3,3,スタッフ丁寧、温泉残念、敷地広すぎ,【タワー棟】喫煙和室10畳 【GW限定】夕食19：30お約束/人気No.1温泉湯豆腐と特選佐賀牛＆若楠豚しゃぶしゃぶプラン,163,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,aging_or_access,温泉,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급; 주의 신호: aging_or_access,mixed,body_negative_with_context,high,issue_caution_calibration_needed
295,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477508397,ja,2026-05-01,2026-04-28,2,1,2,温泉宿なのにシャワーが出ないのは致命的,【タワー棟】禁煙和室10畳 【1泊朝食付】和洋ビュッフェでモーニング！グループやお子様連れのファミリーにおすすめ！,253,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
296,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477494187,ja,2026-04-29,2026-04-28,5,5,5,近くて満足の滞在,【タワー棟】禁煙和室10畳 【夕食17：30お約束】ワンランク上の贅沢〜きたの茶園×瀬頭酒造×利休コラボ懐石個室食,83,yes,public_bath,public_bath_hot_spring,,,대욕장/공용탕/사우나 맥락 언급,positive,body_positive,high,issue_caution_calibration_needed
297,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477466931,ja,2026-04-25,2026-04-06,5,5,5,期待を遥かに超える満足度でした,【タワー棟】喫煙和室10畳 【5％OFF】【楽天スーパーSALE】和洋ビュッフェでモーニング！ファミリーにおすすめ1泊朝食プラン,16,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
298,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477426446,ja,2026-04-20,2026-04-16,5,5,5,露天風呂付客室と美味しい嬉野茶、絶品佐賀牛,花鳥苑「笹」檜内風呂/岩露天風呂付和洋室8畳+洋室（禁煙) 【夕食19：30お約束】ワンランク上の贅沢〜きたの茶園×瀬頭酒造×利休コラボ懐石個室食,211,yes,room_open_air_bath;room_bath;open_air_public_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring,,露天;露天風呂;露天風呂付,객실 노천탕 맥락 언급; 객실 내탕/내풍呂 맥락 언급; 공용 노천탕/浮世風呂 경험 언급; 대욕장/공용탕/사우나 맥락 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
299,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477422556,ja,2026-04-19,2026-04-17,4,3,4,利休の料理と中庭が見える部屋に大満足,タワー館最上階「和モダン」檜内風呂付43平米(禁煙) 【夕食17：30お約束】ワンランク上の贅沢〜きたの茶園×瀬頭酒造×利休コラボ懐石個室食,114,yes,room_bath,room_bath_hot_spring;booking_confusion,operation_recheck,,객실 내탕/내풍呂 맥락 언급; 주의 신호: operation_recheck,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
300,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477419950,ja,2026-04-19,2026-04-15,5,5,5,落ち着いた雰囲気でリラックスできました,【タワー棟】禁煙和室10畳 【夕食19：30お約束】迷ったらこちら！旬の嬉野・佐賀を味わうこだわり懐石/レストラン個室食,38,no,unclear,booking_confusion,aging_or_access,,주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
301,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477389529,ja,2026-04-15,2026-04-14,5,5,5,,【タワー棟最上階】バリアフリー対応洋室ツイン（喫煙） 【LUXDAYSセール】1泊朝食付/和洋ビュッフェでモーニング！グループやファミリーにおすすめ！,0,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
302,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477376764,ja,2026-04-13,2026-03-26,3,3,2,広すぎる敷地と古い部屋に驚き,【タワー棟】喫煙和室10畳 【春SALE】想〜和敬静寂/きたの茶園×瀬頭酒造×利休コラボ懐石レストラン個室食プラン,235,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,aging_or_access,温泉;古い,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
303,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477350009,ja,2026-04-10,2026-04-06,5,5,5,設備とお湯が素晴らしい、文句なし,【タワー棟最上階】バリアフリー対応洋室ツイン（喫煙） 【5％OFF】【楽天スーパーSALE】和洋ビュッフェでモーニング！ファミリーにおすすめ1泊朝食プラン,23,yes,public_bath,public_bath_hot_spring;water_texture,,,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,body_positive,high,issue_caution_calibration_needed
304,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477339582,ja,2026-04-08,2026-04-04,4,4,4,お値段以上、温泉と食事も最高のお宿,【タワー棟】喫煙和室10畳 【夕食19：30お約束】ワンランク上の贅沢〜きたの茶園×瀬頭酒造×利休コラボ懐石個室食,86,yes,facility_wide,water_texture,,温泉,우레시노 물성/미인탕/원천 신호 언급,positive,body_positive,high,issue_caution_calibration_needed
305,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477330220,ja,2026-04-07,2026-04-02,3,3,3,温泉と食事は美味しかったが階段がきつい,タワー館最上階「1127」展望温泉内風呂付43平米(禁煙) 【夕食19：30お約束】迷ったらこちら！旬の嬉野・佐賀を味わうこだわり懐石/レストラン個室食,52,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,aging_or_access,温泉,객실 내탕/내풍呂 맥락 언급; 대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
306,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477318644,ja,2026-04-05,2026-03-31,4,4,4,,【タワー棟】喫煙和室10畳 【5％OFF】【楽天スーパーSALE】夕食19：30お約束/温泉湯豆腐と佐賀牛若楠豚しゃぶしゃぶ,156,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉;広い,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
307,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477316632,ja,2026-04-05,2026-04-03,5,4,5,素敵な部屋と心遣いで嬉野を満喫,タワー館11階「和室ツイン」青森ヒバ内風呂付43平米(禁煙) 【夕食17：30お約束】初めての方におすすめ！温泉湯豆腐＆佐賀牛/若楠豚で佐賀満喫しゃぶしゃぶプラン,168,yes,room_bath;facility_wide,room_bath_hot_spring;water_texture,,温泉,객실 내탕/내풍呂 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,body_positive,high,issue_caution_calibration_needed
308,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477313317,ja,2026-04-05,2026-04-03,3,4,2,上の階の音が響き眠れず残念,【温泉郷】純和風和室(禁煙) 【夕食17：30お約束】ワンランク上の贅沢〜きたの茶園×瀬頭酒造×利休コラボ懐石個室食,73,yes,facility_wide,water_texture,,温泉,우레시노 물성/미인탕/원천 신호 언급,mixed,body_negative_with_context,high,issue_caution_calibration_needed
309,Rakuten,https://travel.rakuten.co.jp/HOTEL/40527/review.html,api_offset_40,Rakuten_33123477307814,ja,2026-04-04,2026-03-30,4,4,3,春割でお得に宿泊、食事も美味しく満足,【タワー棟】禁煙和室10畳 【春SALE】温泉湯豆腐スープで味わう特選佐賀牛＆若楠豚しゃぶしゃぶプラン,307,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉;大浴場,대욕장/공용탕/사우나 맥락 언급; 우레시노 물성/미인탕/원천 신호 언급,positive,body_positive,high,issue_caution_calibration_needed
310,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Wataya%20Besso%20Ureshino%20reviews,aside_google_hotels_review_tab,Google_native_1,ko,2026-03 approx,,5,,3,,,visible_in_aside_snapshot,yes,public_bath;facility_wide,public_bath_hot_spring;booking_confusion,aging_or_access,욕장;사람 많지 않음;오래됨,건물 노후감은 불편했지만 욕장 혼잡이 낮아 이용하기 좋았다는 한국어 리뷰.,mixed,body_positive_and_negative,high,issue_caution_calibration_needed
311,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Wataya%20Besso%20Ureshino%20reviews,aside_google_hotels_review_tab,Google_native_2,ko,2026-05 approx,,3,,,,화조원/모모노칸 맥락,visible_in_aside_snapshot,yes,room_bath;facility_wide,room_bath_hot_spring;water_texture,aging_or_access,원천;카케나가시;천질;프라이버시,객실 계열 원천/가케나가시 물성은 긍정이나 맞은편 시선 우려를 함께 언급.,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
312,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Wataya%20Besso%20Ureshino%20reviews,aside_google_hotels_review_tab,Google_native_3,ko,2026-03 approx,,5,,,,,visible_in_aside_snapshot,no,unclear,,,카페;시설;전시,"카페와 전시, 시설 중심 리뷰. visible 본문에서 온천 직접 신호는 부족.",neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
313,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Wataya%20Besso%20Ureshino%20reviews,aside_google_hotels_review_tab,Google_native_4,ko,2026-03 approx,,4,,,,,visible_in_aside_snapshot,yes,facility_wide,water_texture,,온천물;부드럽다,온천물이 매우 부드럽다는 물성 신호를 짧게 긍정 평가.,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
314,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Wataya%20Besso%20Ureshino%20reviews,aside_google_hotels_review_tab,Google_native_5,ko,2026-04 approx,,4,,4,,,visible_in_aside_snapshot,yes,public_bath;open_air_public_bath;facility_wide,public_bath_hot_spring;water_texture;crowding,crowding,온천;사람 많지 않음;노천탕;실내탕,"온천은 한산하고 물이 좋으며, 남자 노천탕은 실내탕과 붙어 있으나 크지는 않다고 구분.",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
315,Google native,Aside Browser Google Hotels review tab: https://www.google.com/travel/search?q=Wataya%20Besso%20Ureshino%20reviews,aside_google_hotels_review_tab,Google_native_6,ko,2026-03 approx,,1,,,,,visible_in_aside_snapshot,yes,public_bath;open_air_public_bath,public_bath_hot_spring;booking_confusion,operation_recheck;aging_or_access,노천탕;공사중;실내탕;여자 욕탕;남자 욕탕,방문 시기 욕장 공사로 노천탕/공중탕 이용 제한이 있었다는 강한 부정 신호.,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
316,Naver Blog,https://blog.naver.com/pih870318/224091157699,aside_naver_blog_direct_body,Naver_blog_1,ko,2025-11-28,past stay context,,,,후쿠오카 근교 온천 마을 일본 사가 우레시노 와타야벳소 호텔 숙소 추천 후기,기본 다다미룸,direct_body_read_in_aside,yes,public_bath;open_air_public_bath;private_bath;facility_wide,public_bath_hot_spring;private_bath_experience;water_texture;booking_confusion,operation_recheck,대욕장;노천탕;전세탕;당일치기 온천;우레시노 물,"숙박 중 대욕장 3회 이용, 노천탕 존재, 전세탕 추가 가능, 당일입욕 시간/요금 정보를 본문에서 구분.",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
